studium_id,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti,dostudoval_uspesne,MI-PAA,MI-MPI,MI-PDP.16,MI-SPI.16
11658506,0,0,2015,2014,1,-1,-1,0,0,0,0,0,2.0,2.5,,1.5
15639006,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,3.0,2.5
16197506,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
15634006,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.0,2.0,2.5
15626806,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
15627106,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15626906,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
15639506,0,1,2018,2017,1,-1,1,0,0,0,0,1,3.0,2.5,1.5,3.0
16693006,1,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
16694006,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,2.0,1.5,2.5
17206706,0,1,2019,2019,0,-1,0,0,0,0,0,1,,4.0,2.0,
16689306,0,1,2019,2019,0,-1,0,0,0,0,0,0,,4.0,,
15641206,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.5,1.0,2.5
15641306,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,3.0,2.0,3.0
15626606,0,1,2018,2017,1,-1,0,0,0,0,0,0,,2.0,2.5,
15629806,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,1.5,2.0,2.0
15626106,0,1,2018,2017,1,-1,0,0,0,0,0,1,,1.0,1.0,
15632606,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15641506,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.5,2.0,2.0
16695706,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,4.0,2.0,2.5
16198806,0,1,2018,2017,1,-1,1,0,0,0,0,1,,2.0,2.0,
15640806,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,1.5,2.5
15629506,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,1.5
16701806,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,1.5,2.0,4.0
17205006,0,1,2019,2019,0,-1,1,0,0,0,0,1,1.5,1.0,1.5,1.0
16700106,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
15633006,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,1.5,2.0,2.5
16695106,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.5,4.0,2.0,2.0
15636806,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15631606,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,1.0,1.5,2.0
15640706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.5
15631306,1,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,2.5
15633306,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,3.0,1.5,2.5
15643706,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.0,2.5,3.0
15640406,0,1,2018,2017,1,-1,1,0,0,0,0,0,1.5,2.5,1.0,2.0
16689006,1,1,2019,2019,0,-1,0,0,0,0,0,0,,4.0,,
16700806,0,1,2019,2019,0,-1,1,0,0,0,0,0,3.0,4.0,,
17204406,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
15639206,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,3.0,2.0,2.5
16689206,0,1,2019,2019,0,-1,0,0,0,0,0,0,,1.5,,
15632106,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15638406,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.5,3.0
16690806,1,0,2019,2014,5,0,-1,0,0,0,0,0,1.5,4.0,,
15627406,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
16196606,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
18395406,0,1,2020,2020,0,-1,1,0,0,0,0,1,3.0,2.0,3.0,
16701206,0,1,2019,2019,0,-1,1,0,0,0,0,0,3.0,2.0,3.0,
15626406,0,1,2018,2017,1,-1,0,0,0,0,0,1,,1.0,1.5,
15640006,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,1.5,2.5
15641006,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,1.5,1.5,2.5
15642306,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,1.5,3.0
15630506,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,1.0,1.5,2.5
15627506,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,2.0,2.0,2.0
16688406,0,1,2019,2019,0,-1,0,0,0,0,0,1,,2.0,3.0,
15633106,1,1,2018,2017,1,-1,1,0,0,0,0,1,1.5,2.0,1.5,1.5
15634306,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,1.5,1.5,1.5
15625706,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15631806,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,3.0,2.0,2.0
17885006,1,1,2020,2020,0,0,1,0,1,0,0,0,,,,
17885606,0,1,2020,2020,0,0,0,0,1,0,0,0,,,,
15632006,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,3.0
15638806,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.5,3.0
15637706,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,2.5,3.0,3.0
15634406,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,1.5,2.5,1.5
16696406,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
16702206,0,0,2019,2014,5,0,-1,0,0,0,0,0,4.0,4.0,,
15642406,0,1,2018,2017,1,-1,1,0,0,0,0,1,1.0,2.0,2.0,2.0
15644406,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,4.0,2.0,3.0
18530006,0,1,2020,2020,0,0,0,0,0,1,0,1,2.0,,2.0,2.5
15628606,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,1.5,1.5,3.0
15628806,0,1,2018,2017,1,-1,1,0,0,0,0,1,,2.5,2.5,
16690706,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
16198906,0,1,2018,2017,1,-1,1,0,0,0,0,0,,2.0,2.5,
16690406,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,4.0,2.0,3.0
16694806,1,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,2.0,2.5,2.0
15632806,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,1.5,2.0
15627906,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,3.0
15638306,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.0,2.0
15643006,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,2.0,2.5
16701306,0,1,2019,2019,0,-1,1,0,0,0,0,0,2.0,4.0,,4.0
15627006,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.5,2.0,3.0
15630806,0,1,2018,2017,1,-1,0,0,0,0,0,0,2.0,2.0,1.5,2.5
15638006,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.5,2.0,2.5
17894006,0,1,2020,2020,0,0,1,0,0,1,0,0,,,,
15641706,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,2.0,1.5,1.0
15629606,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,2.5,2.0,3.0
15635006,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,2.5,1.5,3.0
15639406,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15640506,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,2.5,1.0,2.0
15629706,1,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.5,2.0,3.0
15642706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
15629406,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
15633606,0,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,1.5,1.5,1.5
16690606,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
15628506,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
15640206,0,1,2018,2017,1,-1,0,0,0,0,0,1,3.0,2.0,2.0,3.0
15640306,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,1.5,2.5
16197206,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.0,2.0,2.5
15638706,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,1.5,2.0,2.0
16691506,0,1,2019,2019,0,-1,0,0,0,0,0,1,4.0,2.0,3.0,2.5
15634906,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,3.0,1.5,3.0
16196906,0,1,2018,2017,1,-1,0,0,0,0,0,0,,,,
15632706,0,1,2018,2017,1,-1,1,0,0,0,0,0,1.5,1.0,1.5,1.5
15639606,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,2.5,2.5,3.0
16694606,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
15633706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.0,1.5,1.0
15640606,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,1.5,2.0,2.5
16702006,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.5,4.0,2.5,2.5
16198006,1,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
16196706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.0,2.5,2.5,2.5
15626506,0,1,2018,2017,1,-1,1,0,0,0,0,1,,2.0,1.5,
15628106,1,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,2.0,2.0,1.5
15627306,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
16697206,1,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,2.0,2.0,2.0
12236006,0,1,2015,2014,1,-1,0,0,0,0,0,0,,4.0,,
12233706,1,0,2015,2014,1,-1,-1,0,0,0,0,1,1.5,1.5,,
12234506,0,0,2015,2014,1,-1,-1,0,0,0,0,1,2.0,3.0,,
12234606,0,1,2015,2014,1,-1,1,0,0,0,0,0,3.0,2.5,,
18530906,0,1,2020,2020,0,0,1,1,1,0,0,0,,,,
13017906,0,0,2016,2015,1,-1,-1,0,0,0,0,1,2.5,2.5,2.0,2.0
13498906,1,0,2016,2015,1,-1,-1,0,0,0,0,0,2.0,2.5,4.0,3.0
17206306,0,0,2019,2019,0,-1,-1,0,0,0,0,1,1.5,,,
13500406,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
13036506,0,0,2016,2015,1,-1,-1,0,0,0,0,0,4.0,4.0,,
16703206,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,2.0,1.5,2.0
16702906,0,1,2019,2019,0,-1,0,0,0,0,0,0,2.0,4.0,2.5,3.0
16700306,1,1,2019,2019,0,-1,1,0,0,0,0,1,1.5,1.5,1.0,2.0
17897506,0,1,2020,2020,0,0,1,0,0,1,0,0,,,,
17889106,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16691206,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,2.0,2.0,1.5
16691106,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,3.0,3.0,2.0
16698306,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,1.5,2.0
16692106,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,1.5,1.5,1.5
16694406,0,1,2019,2019,0,-1,0,0,0,0,0,1,,,1.5,1.0
16703106,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,3.0,2.5,2.0
16697806,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.5,2.5,1.0
16703406,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,,
17898106,1,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16692906,1,1,2019,2019,0,-1,0,0,0,0,0,1,1.0,2.0,2.0,2.0
16699406,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.5,2.0,2.0
16693506,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
16700906,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,2.5,2.0,2.5
17897806,0,1,2020,2016,4,0,1,1,1,0,0,0,,,,
16695606,0,1,2019,2019,0,-1,0,0,0,0,0,1,,,1.0,1.0
17894506,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
18647106,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16688006,0,1,2019,2019,0,-1,0,0,0,0,0,0,,2.0,2.0,
16697406,0,1,2019,2019,0,-1,1,0,0,0,0,0,1.5,3.0,4.0,4.0
16688506,0,1,2019,2019,0,-1,1,0,0,0,0,1,,1.0,1.5,
17888406,1,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16694906,1,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.5,2.0,1.5
16697706,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,,
16699306,0,0,2019,2019,0,-1,-1,0,0,0,0,1,1.0,1.5,2.0,1.0
16700406,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.0,2.5,1.0
16700606,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.0,1.0,1.0
17206806,0,1,2019,2019,0,-1,1,0,0,0,0,1,,1.0,1.5,
16690306,1,1,2019,2015,4,1,0,0,0,0,0,0,4.0,,,
17893606,1,1,2020,2020,0,0,1,1,1,0,0,0,,,,
16697906,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,2.5,1.5,2.0
18395506,0,1,2020,2020,0,-1,0,0,0,0,0,1,,,2.0,2.0
16703806,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,2.0,2.0
16690106,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,1.5,2.0,1.5
16695806,0,0,2019,2019,0,-1,-1,0,0,0,0,1,1.0,1.0,1.5,1.0
16688606,0,0,2019,2019,0,-1,-1,0,0,0,0,1,,4.0,2.5,
16698406,1,1,2019,2019,0,-1,0,0,0,0,0,0,,,2.5,
17892706,0,1,2020,2020,0,0,0,0,1,0,0,0,,,,
16691306,0,0,2019,2019,0,-1,-1,0,0,0,0,1,2.5,4.0,2.0,2.5
17888006,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16696006,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,1.5,2.5,2.0
17887906,1,1,2020,2020,0,0,1,1,1,0,0,0,,,,
16694206,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.0,2.5,1.5
16691406,0,1,2019,2019,0,-1,0,0,0,0,0,1,4.0,1.5,2.0,2.0
18533506,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16695906,1,1,2019,2019,0,-1,1,0,0,0,0,1,1.0,1.0,1.0,1.0
16698706,0,0,2019,2019,0,-1,-1,0,0,0,0,1,,,2.0,2.0
16701606,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,4.0,2.0,2.0
16689706,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.0,2.0,1.5,1.5
18530206,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
17206206,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,4.0,2.0,2.5
17893306,1,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16695306,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.5,2.5,2.5,1.5
17898006,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16699906,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,3.0,2.5,2.0
16694306,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.0,1.5,2.5,1.5
16692506,1,1,2019,2019,0,-1,1,0,0,0,0,0,,,,
16702606,0,0,2019,2019,0,-1,1,0,0,0,0,1,1.5,1.5,2.0,1.5
17204606,0,0,2019,2019,0,-1,-1,0,0,0,0,1,2.5,4.0,2.5,2.0
17892306,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
17206506,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.5,2.5,3.0
18532206,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
13029306,0,1,2016,2015,1,-1,1,0,0,0,0,0,,4.0,,
16688306,0,1,2019,2019,0,-1,0,0,0,0,0,1,,3.0,2.5,
16694506,0,1,2019,2019,0,-1,0,0,0,0,0,1,1.5,2.0,2.5,2.0
17204306,0,1,2019,2019,0,-1,-1,0,0,0,0,1,1.0,1.5,2.0,2.0
17891506,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
16699206,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,1.5,1.5,1.0
16699606,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,2.0,2.0,1.5
16700206,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
18531606,0,1,2020,2016,4,0,0,1,1,0,0,0,3.0,,,
16699506,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,1.5,1.0,1.5
16701006,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
16702706,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,1.0,1.0,1.5
18529606,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14277806,1,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.0,1.5,2.5
13498806,0,1,2016,2015,1,-1,0,0,0,0,0,1,1.5,2.5,1.5,2.5
13501506,0,1,2016,2015,1,-1,0,0,0,0,0,0,4.0,4.0,,
13501906,0,1,2016,2015,1,-1,0,0,0,0,0,0,2.5,4.0,4.0,4.0
14795206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,2.0,3.0
13502206,0,1,2016,2015,1,-1,0,0,0,0,0,0,4.0,4.0,,
13502306,0,1,2016,2015,1,-1,0,0,0,0,0,1,3.0,3.0,1.5,3.0
13502406,1,1,2016,2015,1,-1,0,0,0,0,0,0,2.5,4.0,,
14269306,1,1,2017,2017,0,-1,0,0,0,0,0,0,2.5,4.0,4.0,4.0
13502506,0,0,2016,2015,1,-1,-1,0,0,0,0,1,2.0,2.5,2.0,2.5
16700706,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,1.5,2.0
18530106,1,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16696106,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,3.0,4.0,4.0
16697506,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,2.5,2.5,4.0
17885506,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16696606,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,3.0,2.0,1.5
17885806,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
18531706,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17898506,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14265306,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.0,1.5,3.0
17897406,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17897106,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17891706,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14283206,1,0,2017,2017,0,-1,-1,0,0,0,0,0,2.0,2.5,2.5,3.0
14264106,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
18532406,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14297806,0,0,2017,2017,0,-1,-1,0,0,0,0,1,1.5,3.0,1.5,2.5
17886806,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17890006,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17890406,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14276606,0,0,2017,2017,0,-1,-1,0,0,0,0,0,4.0,4.0,,
14285106,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.5,1.5,3.0
14297306,0,0,2017,2017,0,-1,-1,0,0,0,0,0,,,,
14309306,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,3.0
17898906,0,1,2020,2020,0,0,1,1,1,0,0,0,,,,
15642506,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,3.0,2.0,3.0
14792606,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.5,2.0,2.0,2.0
14795106,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.0,2.0,2.0
14792806,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.5,3.0,2.0,3.0
17888506,0,1,2020,2020,0,0,0,1,1,0,0,1,,,,
18531806,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
15627206,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
15630106,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,1.0,1.5
16702506,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,3.0,1.5,2.0
16198706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,3.0,2.0,2.5
16198406,1,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,1.5,2.0,2.5
16203206,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
16702406,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,1.5,1.5,1.5
16690006,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
16692806,0,0,2019,2019,0,-1,-1,0,0,0,0,1,2.5,4.0,3.0,1.5
16703606,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
17205406,1,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
17206606,0,1,2019,2019,0,-1,0,0,0,0,0,0,,4.0,,
17206906,1,0,2019,2019,0,-1,-1,0,0,0,0,1,2.0,4.0,2.5,2.0
17212606,1,0,2019,2019,0,-1,-1,0,0,0,0,1,1.5,4.0,2.5,2.0
18532906,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
17887506,0,0,2020,2020,0,0,-1,0,0,1,0,0,,,,
17891406,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
18529406,0,0,2020,2020,0,0,-1,0,0,1,0,0,,,,
18578706,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
13031306,0,1,2016,2015,1,-1,1,0,0,0,0,0,4.0,2.5,4.0,
6813506,0,1,2012,2012,0,-1,1,0,0,0,0,0,4.0,2.5,,
3696506,0,1,2010,2009,1,-1,0,0,0,0,0,0,,,,
5421106,0,1,2011,2010,1,-1,1,0,0,0,0,0,,4.0,,
8335306,0,1,2013,2013,0,-1,1,0,0,0,0,0,4.0,4.0,,
4095906,0,1,2010,2009,1,-1,0,0,0,0,0,1,2.5,3.0,,
3695506,0,1,2010,2009,1,-1,1,0,0,0,0,1,2.0,2.5,,
4013506,0,0,2010,2009,1,-1,-1,0,0,0,0,1,4.0,2.5,,
8346106,0,1,2013,2013,0,-1,1,0,0,0,0,0,,4.0,,
8323706,0,1,2013,2013,0,-1,1,0,0,0,0,1,2.5,3.0,,
4014906,0,1,2010,2009,1,-1,0,0,0,0,0,0,,,,
4010206,0,1,2010,2009,1,-1,0,0,0,0,0,0,,,,
6813406,0,1,2012,2012,0,-1,0,0,0,0,0,0,,4.0,,
4016606,0,1,2010,2009,1,-1,0,0,0,0,0,1,2.5,3.0,,
6819206,0,1,2012,2012,0,-1,1,0,0,0,0,0,4.0,3.0,,
4014406,0,1,2010,2009,1,-1,0,0,0,0,0,0,,3.0,,
11655106,0,1,2015,2014,1,-1,1,0,0,0,0,1,2.0,2.0,,
3695006,0,1,2010,2009,1,-1,1,0,0,0,0,1,1.5,3.0,,
3686706,0,1,2010,2009,1,-1,0,0,0,0,0,0,2.5,4.0,,
3696606,0,1,2010,2009,1,-1,1,0,0,0,0,1,1.5,2.0,,
6822706,0,0,2012,2012,0,-1,-1,0,0,0,0,0,,4.0,,
4227306,0,1,2010,2009,1,-1,0,0,0,0,0,0,4.0,2.5,,
11655706,0,0,2015,2014,1,-1,0,0,0,0,0,0,2.5,2.5,,
6819406,0,0,2012,2012,0,-1,0,0,0,0,0,0,2.5,2.5,,
6818406,0,0,2012,2012,0,-1,-1,0,0,0,0,0,4.0,4.0,,
9982006,0,0,2014,2014,0,-1,-1,0,0,0,0,0,2.0,3.0,,
4016006,0,1,2010,2009,1,-1,1,0,0,0,0,0,,,,
4500006,0,1,2011,2010,1,-1,-1,0,0,0,0,1,1.0,1.5,,
6807606,0,1,2012,2012,0,-1,1,0,0,0,0,1,3.0,2.5,,
11655806,0,1,2015,2014,1,-1,1,0,0,0,0,1,1.0,2.5,,
13028506,0,1,2016,2015,1,-1,0,0,0,0,0,0,4.0,1.5,,
6810906,0,1,2012,2012,0,-1,0,0,0,0,0,0,4.0,1.5,,
4011206,0,1,2010,2009,1,-1,1,0,0,0,0,0,,,,
4014006,0,1,2010,2009,1,-1,1,0,0,0,0,1,2.5,3.0,,
4015706,0,1,2010,2009,1,-1,1,0,0,0,0,0,,,,
6818906,0,1,2012,2012,0,-1,1,0,0,0,0,0,,4.0,,
3691606,0,1,2010,2009,1,-1,0,0,0,0,0,1,1.5,2.0,,
4016806,0,1,2010,2009,1,-1,0,0,0,0,0,1,3.0,3.0,,
3685306,0,1,2010,2009,1,-1,1,0,0,0,0,0,,,,
4013906,0,1,2010,2009,1,-1,1,0,0,0,0,0,1.5,3.0,,
9250806,0,1,2014,2014,0,-1,1,0,0,0,0,1,1.5,3.0,,
4017906,0,1,2010,2009,1,-1,0,0,0,0,0,1,2.5,3.0,,
5686706,0,1,2011,2010,1,-1,0,0,0,0,0,1,2.0,3.0,,
3685506,0,1,2010,2009,1,-1,0,0,0,0,0,0,3.0,2.5,,
4011606,0,1,2010,2009,1,-1,1,0,0,0,0,0,,,,
4011806,0,1,2010,2009,1,-1,1,0,0,0,0,0,,,,
8324506,0,0,2013,2013,0,-1,-1,0,0,0,0,0,,4.0,,
4012306,0,0,2010,2009,1,-1,-1,0,0,0,0,0,,4.0,,
4012806,0,1,2010,2009,1,-1,0,0,0,0,0,0,,,,
5408306,0,1,2011,2010,1,-1,0,0,0,0,0,1,1.5,2.5,,
3687906,0,1,2010,2009,1,-1,1,0,0,0,0,1,2.5,3.0,,
4018006,0,1,2010,2009,1,-1,0,0,0,0,0,0,,4.0,,
4017606,0,1,2010,2009,1,-1,0,0,0,0,0,1,2.5,2.5,,
14265806,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
5688506,0,1,2011,2010,1,-1,1,0,0,0,0,1,,2.0,,
4011706,0,1,2010,2009,1,-1,1,0,0,0,0,0,,4.0,,
9982806,0,1,2014,2014,0,-1,1,0,0,0,0,0,2.0,2.5,,
4016706,0,1,2010,2009,1,-1,1,0,0,0,0,0,2.0,2.5,,
12234806,0,1,2015,2014,1,-1,1,0,0,0,0,0,,4.0,,
11652306,0,1,2015,2014,1,-1,0,0,0,0,0,0,2.5,2.5,,
5410406,0,1,2011,2010,1,-1,0,0,0,0,0,0,2.5,2.5,,
4014206,0,0,2010,2009,1,-1,-1,0,0,0,0,1,2.0,1.5,,
4279106,0,1,2010,2009,1,-1,1,0,0,0,0,1,2.5,3.0,,
4228306,0,1,2010,2009,1,-1,1,0,0,0,0,0,4.0,2.5,,
8328606,0,1,2013,2013,0,-1,1,0,0,0,0,0,4.0,2.5,,
