studium_id,pohlavi_kod,je_cech,datum_zahajeni,rok_maturity,maturita_nastup_rozdil,gymnazium,praha,scio,olym,zkouska,prominuti,dostudoval_uspesne,MI-PAA,MI-MPI,MI-PDP.16,MI-SPI.16
16699506,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,1.5,1.0,1.5
16701006,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
16702706,0,1,2019,2019,0,-1,1,0,0,0,0,1,2.0,1.0,1.0,1.5
18529606,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14277806,1,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.0,1.5,2.5
13498806,0,1,2016,2015,1,-1,0,0,0,0,0,1,1.5,2.5,1.5,2.5
13501506,0,1,2016,2015,1,-1,0,0,0,0,0,0,4.0,4.0,,
13501906,0,1,2016,2015,1,-1,0,0,0,0,0,0,2.5,4.0,4.0,4.0
14795206,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.5,2.5,2.0,3.0
13502206,0,1,2016,2015,1,-1,0,0,0,0,0,0,4.0,4.0,,
13502306,0,1,2016,2015,1,-1,0,0,0,0,0,1,3.0,3.0,1.5,3.0
13502406,1,1,2016,2015,1,-1,0,0,0,0,0,0,2.5,4.0,,
14269306,1,1,2017,2017,0,-1,0,0,0,0,0,0,2.5,4.0,4.0,4.0
13502506,0,0,2016,2015,1,-1,-1,0,0,0,0,1,2.0,2.5,2.0,2.5
16700706,0,1,2019,2019,0,-1,0,0,0,0,0,0,,,1.5,2.0
18530106,1,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16696106,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,3.0,4.0,4.0
16697506,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,2.5,2.5,4.0
17885506,0,0,2020,2020,0,0,-1,1,1,0,0,0,,,,
16696606,0,1,2019,2019,0,-1,0,0,0,0,0,1,3.0,3.0,2.0,1.5
17885806,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
18531706,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17898506,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14265306,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.0,1.5,3.0
17897406,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17897106,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17891706,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14283206,1,0,2017,2017,0,-1,-1,0,0,0,0,0,2.0,2.5,2.5,3.0
14264106,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,2.5
18532406,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14297806,0,0,2017,2017,0,-1,-1,0,0,0,0,1,1.5,3.0,1.5,2.5
17886806,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17890006,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
17890406,0,1,2020,2020,0,0,0,1,1,0,0,0,,,,
14276606,0,0,2017,2017,0,-1,-1,0,0,0,0,0,4.0,4.0,,
14285106,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.5,1.5,3.0
14297306,0,0,2017,2017,0,-1,-1,0,0,0,0,0,,,,
14309306,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.0,1.5,3.0
17898906,0,1,2020,2020,0,0,1,1,1,0,0,0,,,,
15642506,0,0,2018,2017,1,-1,-1,0,0,0,0,1,2.5,3.0,2.0,3.0
14792606,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.5,2.0,2.0,2.0
14795106,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.0,2.0,2.0
14792806,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.5,3.0,2.0,3.0
17888506,0,1,2020,2020,0,0,0,1,1,0,0,1,,,,
18531806,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
15627206,0,0,2018,2017,1,-1,-1,0,0,0,0,0,4.0,4.0,,
15630106,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.5,2.0,1.0,1.5
16702506,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.5,3.0,1.5,2.0
16198706,0,1,2018,2017,1,-1,0,0,0,0,0,1,2.5,3.0,2.0,2.5
16198406,1,1,2018,2017,1,-1,0,0,0,0,0,1,1.5,1.5,2.0,2.5
16203206,0,1,2018,2017,1,-1,0,0,0,0,0,0,4.0,4.0,,
16702406,0,1,2019,2019,0,-1,0,0,0,0,0,1,2.0,1.5,1.5,1.5
16690006,0,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
16692806,0,0,2019,2019,0,-1,-1,0,0,0,0,1,2.5,4.0,3.0,1.5
16703606,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
17205406,1,0,2019,2019,0,-1,-1,0,0,0,0,0,4.0,4.0,,
17206606,0,1,2019,2019,0,-1,0,0,0,0,0,0,,4.0,,
17206906,1,0,2019,2019,0,-1,-1,0,0,0,0,1,2.0,4.0,2.5,2.0
17212606,1,0,2019,2019,0,-1,-1,0,0,0,0,1,1.5,4.0,2.5,2.0
18532906,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
17887506,0,0,2020,2020,0,0,-1,0,0,1,0,0,,,,
17891406,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
18529406,0,0,2020,2020,0,0,-1,0,0,1,0,0,,,,
18578706,0,1,2020,2020,0,0,0,0,0,1,0,0,,,,
13031306,0,1,2016,2015,1,-1,1,0,0,0,0,0,4.0,2.5,4.0,
13028506,0,1,2016,2015,1,-1,0,0,0,0,0,0,4.0,1.5,,
14265806,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
15643506,0,1,2018,2017,1,-1,1,0,0,0,0,0,4.0,4.0,,
16698006,0,1,2019,2019,0,-1,1,0,0,0,0,1,3.0,2.5,,2.0
16694106,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
13024806,0,0,2016,2015,1,-1,-1,0,0,0,0,0,1.5,2.0,,
13034606,0,1,2016,2015,1,-1,1,0,0,0,0,1,1.5,1.5,,
13501306,0,1,2016,2015,1,-1,0,0,0,0,0,1,2.5,2.5,,
15629306,0,1,2018,2017,1,-1,1,0,0,0,0,1,2.0,2.5,,
14285806,0,0,2017,2017,0,-1,-1,0,0,0,0,1,2.0,2.5,1.5,
16693406,0,1,2019,2019,0,-1,1,0,0,0,0,0,4.0,4.0,,
13036706,0,1,2016,2015,1,-1,1,0,0,0,0,0,4.0,4.0,,
13027106,0,1,2016,2015,1,-1,0,0,0,0,0,1,2.0,2.5,,
13018606,0,1,2016,2015,1,-1,0,0,0,0,0,0,4.0,4.0,,
14310706,0,1,2017,2017,0,-1,0,0,0,0,0,1,2.0,2.5,,
13025406,0,1,2016,2015,1,-1,0,0,0,0,0,0,2.0,2.5,,
17204206,0,1,2019,2019,0,-1,0,0,0,0,0,0,4.0,4.0,,
14276306,0,1,2017,2017,0,-1,0,0,0,0,0,0,4.0,4.0,,
